
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(J),Level(J)
1526.528000,1.7490E-004,1526.528000,2.7790E-007,1526.528000,5.5760E-007,1526.528000,6.2936E002
1526.544500,1.7500E-004,1526.544500,2.7980E-007,1526.544500,5.1210E-007,1526.544500,6.2545E002
1526.561000,1.7530E-004,1526.561000,2.7730E-007,1526.561000,5.6850E-007,1526.561000,6.3217E002
1526.577500,1.7580E-004,1526.577500,2.3990E-007,1526.577500,4.7190E-007,1526.577500,7.3281E002
1526.594000,1.7580E-004,1526.594000,2.5850E-007,1526.594000,5.0430E-007,1526.594000,6.8008E002
1526.610500,1.7590E-004,1526.610500,2.4460E-007,1526.610500,5.5950E-007,1526.610500,7.1913E002
1526.627000,1.7590E-004,1526.627000,2.8910E-007,1526.627000,5.2540E-007,1526.627000,6.0844E002
1526.643500,1.7600E-004,1526.643500,2.7000E-007,1526.643500,5.0760E-007,1526.643500,6.5185E002
1526.660000,1.7560E-004,1526.660000,2.5850E-007,1526.660000,5.6150E-007,1526.660000,6.7930E002
1526.676500,1.7570E-004,1526.676500,2.9980E-007,1526.676500,5.0860E-007,1526.676500,5.8606E002
1526.693000,1.7550E-004,1526.693000,2.8360E-007,1526.693000,5.7850E-007,1526.693000,6.1883E002
1526.709500,1.7550E-004,1526.709500,2.9280E-007,1526.709500,5.5370E-007,1526.709500,5.9939E002
1526.726000,1.7570E-004,1526.726000,2.5200E-007,1526.726000,6.3110E-007,1526.726000,6.9722E002
1526.742500,1.7520E-004,1526.742500,2.9120E-007,1526.742500,5.4580E-007,1526.742500,6.0165E002
1526.759000,1.7510E-004,1526.759000,2.7770E-007,1526.759000,5.2070E-007,1526.759000,6.3054E002
1526.775500,1.7560E-004,1526.775500,2.5490E-007,1526.775500,5.3540E-007,1526.775500,6.8890E002
1526.792000,1.7520E-004,1526.792000,2.8830E-007,1526.792000,5.4050E-007,1526.792000,6.0770E002
1526.808500,1.7560E-004,1526.808500,2.7380E-007,1526.808500,5.3150E-007,1526.808500,6.4134E002
1526.825000,1.7570E-004,1526.825000,2.8450E-007,1526.825000,6.1700E-007,1526.825000,6.1757E002
1526.841500,1.7590E-004,1526.841500,2.6460E-007,1526.841500,4.8800E-007,1526.841500,6.6478E002
1526.858000,1.7620E-004,1526.858000,2.7730E-007,1526.858000,5.3990E-007,1526.858000,6.3541E002
1526.874500,1.7660E-004,1526.874500,2.8530E-007,1526.874500,5.8780E-007,1526.874500,6.1900E002
1526.891000,1.7630E-004,1526.891000,2.8340E-007,1526.891000,5.2680E-007,1526.891000,6.2209E002
1526.907500,1.7640E-004,1526.907500,2.8650E-007,1526.907500,5.4950E-007,1526.907500,6.1571E002
1526.924000,1.7610E-004,1526.924000,2.9200E-007,1526.924000,5.0560E-007,1526.924000,6.0308E002
1526.940500,1.7600E-004,1526.940500,2.7870E-007,1526.940500,5.4480E-007,1526.940500,6.3150E002
1526.957000,1.7590E-004,1526.957000,2.7360E-007,1526.957000,5.8030E-007,1526.957000,6.4291E002
1526.973500,1.7590E-004,1526.973500,2.9410E-007,1526.973500,6.0740E-007,1526.973500,5.9810E002
1526.990000,1.7550E-004,1526.990000,2.6970E-007,1526.990000,5.5220E-007,1526.990000,6.5072E002
1527.006500,1.7590E-004,1527.006500,2.7950E-007,1527.006500,4.7910E-007,1527.006500,6.2934E002
1527.023000,1.7570E-004,1527.023000,2.6210E-007,1527.023000,5.6280E-007,1527.023000,6.7035E002
1527.039500,1.7590E-004,1527.039500,3.0810E-007,1527.039500,5.5850E-007,1527.039500,5.7092E002
1527.056000,1.7590E-004,1527.056000,2.5320E-007,1527.056000,5.6860E-007,1527.056000,6.9471E002
1527.072500,1.7650E-004,1527.072500,2.8280E-007,1527.072500,5.5690E-007,1527.072500,6.2412E002
1527.089000,1.7640E-004,1527.089000,2.5110E-007,1527.089000,4.9520E-007,1527.089000,7.0251E002
1527.105500,1.7610E-004,1527.105500,2.5400E-007,1527.105500,5.4610E-007,1527.105500,6.9331E002
1527.122000,1.7650E-004,1527.122000,2.8400E-007,1527.122000,5.8940E-007,1527.122000,6.2148E002
1527.138500,1.7650E-004,1527.138500,2.6540E-007,1527.138500,4.6500E-007,1527.138500,6.6503E002
1527.155000,1.7610E-004,1527.155000,2.9600E-007,1527.155000,5.5020E-007,1527.155000,5.9493E002
1527.171500,1.7660E-004,1527.171500,2.4130E-007,1527.171500,5.8570E-007,1527.171500,7.3187E002
1527.188000,1.7650E-004,1527.188000,3.1240E-007,1527.188000,5.5240E-007,1527.188000,5.6498E002
1527.204500,1.7650E-004,1527.204500,2.7400E-007,1527.204500,6.0100E-007,1527.204500,6.4416E002
1527.221000,1.7620E-004,1527.221000,2.7170E-007,1527.221000,5.4810E-007,1527.221000,6.4851E002
1527.237500,1.7660E-004,1527.237500,2.7280E-007,1527.237500,6.0060E-007,1527.237500,6.4736E002
1527.254000,1.7620E-004,1527.254000,2.9070E-007,1527.254000,5.7040E-007,1527.254000,6.0612E002
1527.270500,1.7630E-004,1527.270500,3.2750E-007,1527.270500,5.7000E-007,1527.270500,5.3832E002
1527.287000,1.7620E-004,1527.287000,3.0260E-007,1527.287000,5.6000E-007,1527.287000,5.8229E002
1527.303500,1.7650E-004,1527.303500,2.7380E-007,1527.303500,6.0490E-007,1527.303500,6.4463E002
1527.320000,1.7640E-004,1527.320000,2.6750E-007,1527.320000,6.0630E-007,1527.320000,6.5944E002
1527.336500,1.7640E-004,1527.336500,2.5720E-007,1527.336500,5.3970E-007,1527.336500,6.8585E002
1527.353000,1.7710E-004,1527.353000,2.8970E-007,1527.353000,5.3140E-007,1527.353000,6.1132E002
1527.369500,1.7690E-004,1527.369500,2.4580E-007,1527.369500,5.6510E-007,1527.369500,7.1969E002
1527.386000,1.7710E-004,1527.386000,2.5400E-007,1527.386000,6.0100E-007,1527.386000,6.9724E002
1527.402500,1.7690E-004,1527.402500,3.0990E-007,1527.402500,5.5670E-007,1527.402500,5.7083E002
1527.419000,1.7700E-004,1527.419000,2.4250E-007,1527.419000,5.5710E-007,1527.419000,7.2990E002
1527.435500,1.7700E-004,1527.435500,2.4350E-007,1527.435500,5.8410E-007,1527.435500,7.2690E002
1527.452000,1.7740E-004,1527.452000,3.2770E-007,1527.452000,5.8730E-007,1527.452000,5.4135E002
1527.468500,1.7690E-004,1527.468500,2.8050E-007,1527.468500,5.0770E-007,1527.468500,6.3066E002
1527.485000,1.7700E-004,1527.485000,2.5800E-007,1527.485000,5.3530E-007,1527.485000,6.8605E002
1527.501500,1.7670E-004,1527.501500,2.7540E-007,1527.501500,6.0530E-007,1527.501500,6.4161E002
1527.518000,1.7670E-004,1527.518000,2.8910E-007,1527.518000,5.7790E-007,1527.518000,6.1121E002
1527.534500,1.7670E-004,1527.534500,2.8280E-007,1527.534500,6.0900E-007,1527.534500,6.2482E002
1527.551000,1.7650E-004,1527.551000,2.8360E-007,1527.551000,5.2810E-007,1527.551000,6.2236E002
1527.567500,1.7650E-004,1527.567500,2.6440E-007,1527.567500,5.1280E-007,1527.567500,6.6755E002
1527.584000,1.7680E-004,1527.584000,2.9770E-007,1527.584000,6.0020E-007,1527.584000,5.9389E002
1527.600500,1.7730E-004,1527.600500,2.6130E-007,1527.600500,5.2970E-007,1527.600500,6.7853E002
1527.617000,1.7720E-004,1527.617000,3.2060E-007,1527.617000,5.3650E-007,1527.617000,5.5271E002
1527.633500,1.7740E-004,1527.633500,2.5520E-007,1527.633500,5.2180E-007,1527.633500,6.9514E002
1527.650000,1.7760E-004,1527.650000,2.7540E-007,1527.650000,5.3280E-007,1527.650000,6.4488E002
1527.666500,1.7790E-004,1527.666500,2.8130E-007,1527.666500,5.2670E-007,1527.666500,6.3242E002
1527.683000,1.7780E-004,1527.683000,2.7340E-007,1527.683000,5.8260E-007,1527.683000,6.5033E002
1527.699500,1.7740E-004,1527.699500,2.6190E-007,1527.699500,5.1600E-007,1527.699500,6.7736E002
1527.716000,1.7720E-004,1527.716000,2.8500E-007,1527.716000,5.2050E-007,1527.716000,6.2175E002
1527.732500,1.7720E-004,1527.732500,2.9280E-007,1527.732500,5.7000E-007,1527.732500,6.0519E002
1527.749000,1.7700E-004,1527.749000,2.9050E-007,1527.749000,5.5550E-007,1527.749000,6.0929E002
1527.765500,1.7700E-004,1527.765500,2.8790E-007,1527.765500,4.9870E-007,1527.765500,6.1480E002
1527.782000,1.7710E-004,1527.782000,2.8560E-007,1527.782000,5.0010E-007,1527.782000,6.2010E002
1527.798500,1.7720E-004,1527.798500,2.7300E-007,1527.798500,5.5900E-007,1527.798500,6.4908E002
1527.815000,1.7720E-004,1527.815000,2.6580E-007,1527.815000,5.1540E-007,1527.815000,6.6667E002
1527.831500,1.7740E-004,1527.831500,3.0730E-007,1527.831500,5.5320E-007,1527.831500,5.7729E002
1527.848000,1.7790E-004,1527.848000,2.9050E-007,1527.848000,5.3890E-007,1527.848000,6.1239E002
1527.864500,1.7790E-004,1527.864500,2.7520E-007,1527.864500,5.6430E-007,1527.864500,6.4644E002
1527.881000,1.7830E-004,1527.881000,2.6400E-007,1527.881000,5.3970E-007,1527.881000,6.7538E002
1527.897500,1.7810E-004,1527.897500,3.0590E-007,1527.897500,5.5570E-007,1527.897500,5.8222E002
1527.914000,1.7790E-004,1527.914000,2.6600E-007,1527.914000,5.3080E-007,1527.914000,6.6880E002
1527.930500,1.7820E-004,1527.930500,2.7970E-007,1527.930500,5.5790E-007,1527.930500,6.3711E002
1527.947000,1.7790E-004,1527.947000,2.7750E-007,1527.947000,5.3990E-007,1527.947000,6.4108E002
1527.963500,1.7790E-004,1527.963500,2.8890E-007,1527.963500,5.1730E-007,1527.963500,6.1578E002
1527.980000,1.7800E-004,1527.980000,2.9650E-007,1527.980000,5.8650E-007,1527.980000,6.0034E002
1527.996500,1.7740E-004,1527.996500,2.9540E-007,1527.996500,5.6510E-007,1527.996500,6.0054E002
1528.013000,1.7770E-004,1528.013000,2.7130E-007,1528.013000,5.5730E-007,1528.013000,6.5499E002
1528.029500,1.7730E-004,1528.029500,2.5720E-007,1528.029500,5.6280E-007,1528.029500,6.8935E002
1528.046000,1.7730E-004,1528.046000,2.6740E-007,1528.046000,5.4400E-007,1528.046000,6.6305E002
1528.062500,1.7760E-004,1528.062500,2.7700E-007,1528.062500,5.4570E-007,1528.062500,6.4116E002
1528.079000,1.7800E-004,1528.079000,3.1050E-007,1528.079000,6.0900E-007,1528.079000,5.7327E002
1528.095500,1.7780E-004,1528.095500,2.5870E-007,1528.095500,5.0200E-007,1528.095500,6.8728E002
1528.112000,1.7840E-004,1528.112000,2.6680E-007,1528.112000,6.0470E-007,1528.112000,6.6867E002
1528.128500,1.7830E-004,1528.128500,2.8260E-007,1528.128500,5.3830E-007,1528.128500,6.3093E002
1528.145000,1.7820E-004,1528.145000,2.7240E-007,1528.145000,5.5730E-007,1528.145000,6.5419E002
1528.161500,1.7820E-004,1528.161500,2.6480E-007,1528.161500,5.9040E-007,1528.161500,6.7296E002
1528.178000,1.7840E-004,1528.178000,2.7910E-007,1528.178000,5.5550E-007,1528.178000,6.3920E002
1528.194500,1.7830E-004,1528.194500,2.7560E-007,1528.194500,5.3670E-007,1528.194500,6.4695E002
1528.211000,1.7830E-004,1528.211000,3.0180E-007,1528.211000,5.6060E-007,1528.211000,5.9079E002
1528.227500,1.7790E-004,1528.227500,2.9910E-007,1528.227500,4.8790E-007,1528.227500,5.9478E002
1528.244000,1.7790E-004,1528.244000,2.7430E-007,1528.244000,5.9170E-007,1528.244000,6.4856E002
1528.260500,1.7790E-004,1528.260500,2.8030E-007,1528.260500,5.6620E-007,1528.260500,6.3468E002
1528.277000,1.7790E-004,1528.277000,2.5430E-007,1528.277000,5.6970E-007,1528.277000,6.9957E002
1528.293500,1.7730E-004,1528.293500,2.8150E-007,1528.293500,5.6070E-007,1528.293500,6.2984E002
1528.310000,1.7790E-004,1528.310000,2.8620E-007,1528.310000,5.1120E-007,1528.310000,6.2159E002
1528.326500,1.7800E-004,1528.326500,2.6660E-007,1528.326500,5.8740E-007,1528.326500,6.6767E002
1528.343000,1.7800E-004,1528.343000,2.7350E-007,1528.343000,5.7460E-007,1528.343000,6.5082E002
1528.359500,1.7800E-004,1528.359500,2.9600E-007,1528.359500,5.4640E-007,1528.359500,6.0135E002
1528.376000,1.7860E-004,1528.376000,2.7500E-007,1528.376000,5.4940E-007,1528.376000,6.4945E002
1528.392500,1.7850E-004,1528.392500,2.7970E-007,1528.392500,5.7950E-007,1528.392500,6.3818E002
1528.409000,1.7870E-004,1528.409000,2.7290E-007,1528.409000,5.7050E-007,1528.409000,6.5482E002
1528.425500,1.7870E-004,1528.425500,2.9950E-007,1528.425500,5.7520E-007,1528.425500,5.9666E002
1528.442000,1.7840E-004,1528.442000,2.4690E-007,1528.442000,5.9950E-007,1528.442000,7.2256E002
1528.458500,1.7870E-004,1528.458500,2.4350E-007,1528.458500,5.4800E-007,1528.458500,7.3388E002
1528.475000,1.7850E-004,1528.475000,2.5500E-007,1528.475000,5.6570E-007,1528.475000,7.0000E002
1528.491500,1.7840E-004,1528.491500,2.7280E-007,1528.491500,5.6470E-007,1528.491500,6.5396E002
1528.508000,1.7810E-004,1528.508000,2.7700E-007,1528.508000,5.1050E-007,1528.508000,6.4296E002
1528.524500,1.7830E-004,1528.524500,2.7480E-007,1528.524500,5.5360E-007,1528.524500,6.4884E002
1528.541000,1.7870E-004,1528.541000,2.2760E-007,1528.541000,6.1210E-007,1528.541000,7.8515E002
1528.557500,1.7870E-004,1528.557500,2.9110E-007,1528.557500,5.8780E-007,1528.557500,6.1388E002
1528.574000,1.7860E-004,1528.574000,2.6050E-007,1528.574000,5.9370E-007,1528.574000,6.8560E002
1528.590500,1.7860E-004,1528.590500,2.7210E-007,1528.590500,5.7390E-007,1528.590500,6.5638E002
1528.607000,1.7840E-004,1528.607000,2.9460E-007,1528.607000,5.6100E-007,1528.607000,6.0557E002
1528.623500,1.7890E-004,1528.623500,2.3910E-007,1528.623500,5.8960E-007,1528.623500,7.4822E002
1528.640000,1.7890E-004,1528.640000,2.7540E-007,1528.640000,5.8020E-007,1528.640000,6.4960E002
1528.656500,1.7910E-004,1528.656500,2.8600E-007,1528.656500,5.4220E-007,1528.656500,6.2622E002
1528.673000,1.7900E-004,1528.673000,2.8930E-007,1528.673000,5.6430E-007,1528.673000,6.1873E002
1528.689500,1.7900E-004,1528.689500,2.7480E-007,1528.689500,5.2480E-007,1528.689500,6.5138E002
1528.706000,1.7930E-004,1528.706000,2.7700E-007,1528.706000,5.1160E-007,1528.706000,6.4729E002
1528.722500,1.7900E-004,1528.722500,2.7500E-007,1528.722500,5.8280E-007,1528.722500,6.5091E002
1528.739000,1.7920E-004,1528.739000,2.7910E-007,1528.739000,5.3990E-007,1528.739000,6.4206E002
1528.755500,1.7870E-004,1528.755500,2.5400E-007,1528.755500,5.9290E-007,1528.755500,7.0354E002
1528.772000,1.7880E-004,1528.772000,2.4420E-007,1528.772000,5.3850E-007,1528.772000,7.3219E002
1528.788500,1.7910E-004,1528.788500,2.8660E-007,1528.788500,5.6160E-007,1528.788500,6.2491E002
1528.805000,1.7890E-004,1528.805000,2.7150E-007,1528.805000,5.7610E-007,1528.805000,6.5893E002
1528.821500,1.7890E-004,1528.821500,2.7620E-007,1528.821500,5.4830E-007,1528.821500,6.4772E002
1528.838000,1.7880E-004,1528.838000,2.4640E-007,1528.838000,5.7820E-007,1528.838000,7.2565E002
1528.854500,1.7910E-004,1528.854500,2.8170E-007,1528.854500,6.2170E-007,1528.854500,6.3578E002
1528.871000,1.7950E-004,1528.871000,3.1240E-007,1528.871000,5.5890E-007,1528.871000,5.7458E002
1528.887500,1.7960E-004,1528.887500,2.9070E-007,1528.887500,5.3010E-007,1528.887500,6.1782E002
1528.904000,1.7950E-004,1528.904000,2.9260E-007,1528.904000,5.9080E-007,1528.904000,6.1347E002
1528.920500,1.7960E-004,1528.920500,2.8670E-007,1528.920500,5.5400E-007,1528.920500,6.2644E002
1528.937000,1.7960E-004,1528.937000,2.8090E-007,1528.937000,5.6690E-007,1528.937000,6.3937E002
1528.953500,1.7950E-004,1528.953500,2.6270E-007,1528.953500,5.1030E-007,1528.953500,6.8329E002
1528.970000,1.7960E-004,1528.970000,2.6280E-007,1528.970000,5.8120E-007,1528.970000,6.8341E002
1528.986500,1.7930E-004,1528.986500,2.6660E-007,1528.986500,5.5510E-007,1528.986500,6.7254E002
1529.003000,1.7930E-004,1529.003000,2.4950E-007,1529.003000,6.0270E-007,1529.003000,7.1864E002
1529.019500,1.7910E-004,1529.019500,3.0810E-007,1529.019500,5.6000E-007,1529.019500,5.8130E002
1529.036000,1.7940E-004,1529.036000,2.4890E-007,1529.036000,5.5320E-007,1529.036000,7.2077E002
1529.052500,1.7910E-004,1529.052500,2.6270E-007,1529.052500,5.4100E-007,1529.052500,6.8177E002
1529.069000,1.7930E-004,1529.069000,2.5030E-007,1529.069000,5.3790E-007,1529.069000,7.1634E002
1529.085500,1.7930E-004,1529.085500,2.9430E-007,1529.085500,5.7800E-007,1529.085500,6.0924E002
1529.102000,1.7930E-004,1529.102000,3.0770E-007,1529.102000,5.7600E-007,1529.102000,5.8271E002
1529.118500,1.7960E-004,1529.118500,2.7550E-007,1529.118500,5.9250E-007,1529.118500,6.5191E002
1529.135000,1.7970E-004,1529.135000,2.6950E-007,1529.135000,5.4170E-007,1529.135000,6.6679E002
1529.151500,1.7970E-004,1529.151500,2.4480E-007,1529.151500,5.2070E-007,1529.151500,7.3407E002
1529.168000,1.8020E-004,1529.168000,2.8140E-007,1529.168000,6.5970E-007,1529.168000,6.4037E002
1529.184500,1.7970E-004,1529.184500,2.8630E-007,1529.184500,5.3970E-007,1529.184500,6.2766E002
1529.201000,1.8030E-004,1529.201000,2.9900E-007,1529.201000,5.9010E-007,1529.201000,6.0301E002
1529.217500,1.8020E-004,1529.217500,2.9730E-007,1529.217500,5.4540E-007,1529.217500,6.0612E002
1529.234000,1.8030E-004,1529.234000,2.5320E-007,1529.234000,5.8050E-007,1529.234000,7.1209E002
1529.250500,1.8000E-004,1529.250500,2.7120E-007,1529.250500,5.9270E-007,1529.250500,6.6372E002
1529.267000,1.7960E-004,1529.267000,2.8160E-007,1529.267000,5.6970E-007,1529.267000,6.3778E002
1529.283500,1.7990E-004,1529.283500,2.7220E-007,1529.283500,5.7360E-007,1529.283500,6.6091E002
1529.300000,1.7970E-004,1529.300000,2.8160E-007,1529.300000,5.6440E-007,1529.300000,6.3814E002
1529.316500,1.7980E-004,1529.316500,2.8000E-007,1529.316500,4.9720E-007,1529.316500,6.4214E002
1529.333000,1.7980E-004,1529.333000,2.7870E-007,1529.333000,5.3440E-007,1529.333000,6.4514E002
1529.349500,1.7980E-004,1529.349500,3.1240E-007,1529.349500,5.3310E-007,1529.349500,5.7554E002
1529.366000,1.7990E-004,1529.366000,2.9570E-007,1529.366000,5.4390E-007,1529.366000,6.0839E002
1529.382500,1.8010E-004,1529.382500,2.6280E-007,1529.382500,6.3710E-007,1529.382500,6.8531E002
1529.399000,1.8030E-004,1529.399000,2.9240E-007,1529.399000,6.0270E-007,1529.399000,6.1662E002
1529.415500,1.8060E-004,1529.415500,2.9590E-007,1529.415500,5.1560E-007,1529.415500,6.1034E002
1529.432000,1.8070E-004,1529.432000,2.4810E-007,1529.432000,5.3540E-007,1529.432000,7.2834E002
1529.448500,1.8080E-004,1529.448500,3.0570E-007,1529.448500,6.5810E-007,1529.448500,5.9143E002
1529.465000,1.8060E-004,1529.465000,2.6950E-007,1529.465000,5.4210E-007,1529.465000,6.7013E002
1529.481500,1.8060E-004,1529.481500,2.8360E-007,1529.481500,5.3410E-007,1529.481500,6.3681E002
1529.498000,1.8060E-004,1529.498000,2.7690E-007,1529.498000,5.7780E-007,1529.498000,6.5222E002
1529.514500,1.8030E-004,1529.514500,2.7590E-007,1529.514500,5.5330E-007,1529.514500,6.5350E002
1529.531000,1.8030E-004,1529.531000,2.3030E-007,1529.531000,5.6640E-007,1529.531000,7.8289E002
1529.547500,1.8000E-004,1529.547500,2.8830E-007,1529.547500,6.4300E-007,1529.547500,6.2435E002
1529.564000,1.8030E-004,1529.564000,2.5850E-007,1529.564000,5.7680E-007,1529.564000,6.9749E002
1529.580500,1.8010E-004,1529.580500,2.5140E-007,1529.580500,5.9320E-007,1529.580500,7.1639E002
1529.597000,1.8050E-004,1529.597000,2.6590E-007,1529.597000,5.4420E-007,1529.597000,6.7883E002
1529.613500,1.8060E-004,1529.613500,2.4370E-007,1529.613500,5.7710E-007,1529.613500,7.4108E002
1529.630000,1.8070E-004,1529.630000,3.3510E-007,1529.630000,6.1470E-007,1529.630000,5.3924E002
1529.646500,1.8080E-004,1529.646500,2.6310E-007,1529.646500,5.5140E-007,1529.646500,6.8719E002
1529.663000,1.8130E-004,1529.663000,2.8390E-007,1529.663000,5.8880E-007,1529.663000,6.3861E002
1529.679500,1.8130E-004,1529.679500,2.8150E-007,1529.679500,6.4410E-007,1529.679500,6.4405E002
1529.696000,1.8140E-004,1529.696000,2.3920E-007,1529.696000,5.4330E-007,1529.696000,7.5836E002
1529.712500,1.8120E-004,1529.712500,2.3800E-007,1529.712500,5.7350E-007,1529.712500,7.6134E002
1529.729000,1.8150E-004,1529.729000,3.0680E-007,1529.729000,5.9020E-007,1529.729000,5.9159E002
1529.745500,1.8110E-004,1529.745500,2.6640E-007,1529.745500,5.9370E-007,1529.745500,6.7980E002
1529.762000,1.8080E-004,1529.762000,2.4550E-007,1529.762000,5.7320E-007,1529.762000,7.3646E002
1529.778500,1.8100E-004,1529.778500,2.9170E-007,1529.778500,5.3670E-007,1529.778500,6.2050E002
1529.795000,1.8050E-004,1529.795000,2.4190E-007,1529.795000,5.9630E-007,1529.795000,7.4618E002
1529.811500,1.8100E-004,1529.811500,2.5550E-007,1529.811500,5.5650E-007,1529.811500,7.0841E002
1529.828000,1.8060E-004,1529.828000,2.8820E-007,1529.828000,5.7040E-007,1529.828000,6.2665E002
1529.844500,1.8090E-004,1529.844500,3.1290E-007,1529.844500,6.1750E-007,1529.844500,5.7814E002
1529.861000,1.8080E-004,1529.861000,2.3820E-007,1529.861000,5.1200E-007,1529.861000,7.5903E002
1529.877500,1.8130E-004,1529.877500,2.7450E-007,1529.877500,5.6690E-007,1529.877500,6.6047E002
1529.894000,1.8120E-004,1529.894000,2.4840E-007,1529.894000,6.0430E-007,1529.894000,7.2947E002
1529.910500,1.8150E-004,1529.910500,2.4640E-007,1529.910500,5.8710E-007,1529.910500,7.3661E002
1529.927000,1.8130E-004,1529.927000,2.6590E-007,1529.927000,6.3590E-007,1529.927000,6.8184E002
1529.943500,1.8160E-004,1529.943500,2.8570E-007,1529.943500,5.6920E-007,1529.943500,6.3563E002
1529.960000,1.8140E-004,1529.960000,2.8680E-007,1529.960000,6.0550E-007,1529.960000,6.3250E002
1529.976500,1.8160E-004,1529.976500,2.8270E-007,1529.976500,5.8280E-007,1529.976500,6.4238E002
1529.993000,1.8190E-004,1529.993000,2.2740E-007,1529.993000,6.0240E-007,1529.993000,7.9991E002
1530.009500,1.8130E-004,1530.009500,2.6780E-007,1530.009500,6.1830E-007,1530.009500,6.7700E002
1530.026000,1.8140E-004,1530.026000,2.6170E-007,1530.026000,5.7000E-007,1530.026000,6.9316E002
1530.042500,1.8100E-004,1530.042500,2.6000E-007,1530.042500,6.3240E-007,1530.042500,6.9615E002
1530.059000,1.8100E-004,1530.059000,3.7100E-007,1530.059000,6.1650E-007,1530.059000,4.8787E002
1530.075500,1.8120E-004,1530.075500,3.3700E-007,1530.075500,5.4980E-007,1530.075500,5.3769E002
1530.092000,1.8110E-004,1530.092000,3.0820E-007,1530.092000,6.1080E-007,1530.092000,5.8761E002
1530.108500,1.8120E-004,1530.108500,2.7590E-007,1530.108500,6.0530E-007,1530.108500,6.5676E002
1530.125000,1.8150E-004,1530.125000,3.1500E-007,1530.125000,6.0030E-007,1530.125000,5.7619E002
1530.141500,1.8150E-004,1530.141500,3.0250E-007,1530.141500,5.8030E-007,1530.141500,6.0000E002
1530.158000,1.8190E-004,1530.158000,2.9950E-007,1530.158000,6.0990E-007,1530.158000,6.0735E002
